TextRegion ID,TextLine ID,TextRegion Coords,TextEquiv Text
df7f6067-722a-4291-bb48-9f7cd43bdad9,line_8e09a9e8-0f5e-4f1c-9ec9-726a2e0e19bf,"4368,4034 4778,4034 5007,4026 5038,4054 5693,4057 5717,4081 5746,4082 5745,4135 5513,4139 5469,4143 5455,4154 5357,4154 5343,4143 5129,4143 5121,4150 5107,4141 4662,4146 4626,4181 4614,4170 4546,4170 4533,4177 4518,4165 4494,4161 4368,4161",",, ,,16 3 19. . 8 . : ekenning Bronnan. Aedaikken"
df7f6067-722a-4291-bb48-9f7cd43bdad9,line_69f6a889-75d9-460b-aea2-dc76bf87e862,"4360,4161 4494,4161 4518,4165 4534,4177 4546,4170 4617,4170 4630,4178 4662,4146 4673,4145 5106,4139 5117,4150 5126,4142 5343,4142 5358,4154 5454,4154 5469,4145 5655,4151 5655,4202 5574,4204 5524,4249 5514,4239 5462,4239 5431,4208 5126,4212 5117,4204 4878,4208 4858,4216 4822,4252 4802,4245 4360,4243",eaklanng
df7f6067-722a-4291-bb48-9f7cd43bdad9,line_0c4429d3-bfa3-4c39-9330-d76d6a64a857,"5810,4154 5953,4152 5953,4203 5810,4203",1
df7f6067-722a-4291-bb48-9f7cd43bdad9,e30e30b8-d966-4020-899c-fd2c81374a4f,"4402,4243 4804,4243 4824,4249 4856,4217 4872,4217 4888,4205 5119,4204 5127,4212 5429,4209 5464,4242 5512,4242 5524,4252 5560,4218 5613,4218 5613,4269 5404,4270 5376,4293 5096,4293 5088,4301 4888,4301 4880,4309 4402,4308",en en e d ligjsten.  . .
df7f6067-722a-4291-bb48-9f7cd43bdad9,line_6cab0f2f-5cb1-439a-93ec-0a3aaab75107,"5762,4205 5908,4205 5976,4192 6407,4192 6754,4196 6776,4208 6808,4195 6804,4251 6344,4262 6287,4262 6273,4254 6236,4255 6228,4263 6004,4263 5975,4275 5762,4275",",, Ae  e , Geende E"
df7f6067-722a-4291-bb48-9f7cd43bdad9,line_8d71902e-b133-4fd5-b649-05d00ad55785,"6567,4131 6692,4131 6700,4137 6746,4122 6804,4127 6820,4141 6843,4122 6858,4127 6866,4119 6899,4139 7047,4134 7063,4150 7063,4202 7030,4208 7002,4230 6943,4230 6788,4226 6759,4199 6567,4199",ve    b  e
df7f6067-722a-4291-bb48-9f7cd43bdad9,line_96b374b3-472b-47d9-9ed6-473880dfa410,"4403,4287 4666,4287 4666,4338 4403,4340",
df7f6067-722a-4291-bb48-9f7cd43bdad9,line_887950d4-4105-46bd-8197-416a394a3948,"5150,4293 5577,4286 5577,4337 5150,4339",
df7f6067-722a-4291-bb48-9f7cd43bdad9,line_879f3155-fcf8-466c-b931-641f97435c62,"4813,4310 4875,4310 4907,4287 5020,4287 5020,4338 4903,4340 4887,4348 4813,4352",y. .
df7f6067-722a-4291-bb48-9f7cd43bdad9,line_90e70b6c-fee2-4166-bbf3-67d0e3879207,"5826,4275 5972,4275 6004,4263 6228,4263 6236,4255 6273,4254 6288,4262 6345,4262 6651,4252 7057,4252 7079,4242 7206,4238 7215,4246 7252,4246 7263,4254 7307,4235 7377,4227 7399,4235 7487,4227 7514,4250 7542,4251 7566,4228 7598,4235 7626,4223 7702,4218 7837,4218 7865,4246 7927,4246 7927,4297 7790,4297 7703,4370 7639,4359 7622,4366 7610,4357 7498,4357 7474,4379 7387,4374 7370,4383 7351,4366 7052,4366 7043,4375 6816,4375 6787,4379 6779,4387 6763,4378 6727,4379 6703,4402 6676,4379 6293,4378 6260,4383 6239,4402 6224,4395 6160,4395 6143,4406 6133,4406 6110,4383 6036,4382 6024,4383 5984,4422 5826,4417",",,de n:e J:uij in: Wodonland aangekomen Rijk: zij segue Jpen : n an et 3 Amhem"
df7f6067-722a-4291-bb48-9f7cd43bdad9,line_8d744db0-7526-454a-936b-8dc096fbf9e5,"4374,4353 4634,4353 4634,4404 4374,4404",G
df7f6067-722a-4291-bb48-9f7cd43bdad9,line_0b673fb9-2ee6-4b65-b130-cfd77096ffbd,"4812,4353 5002,4353 5002,4404 4812,4404",2
df7f6067-722a-4291-bb48-9f7cd43bdad9,b2c1d6b4-1bf5-461f-8d5f-f04555940e1a,"5155,4350 5625,4350 5625,4401 5155,4404",
df7f6067-722a-4291-bb48-9f7cd43bdad9,line_1ca902d7-714c-423d-a2b3-a8ea7e60246b,"5173,4404 5405,4401 5405,4452 5173,4458",G
df7f6067-722a-4291-bb48-9f7cd43bdad9,line_18541e49-488f-49ce-b674-8cc16d4ab869,"5544,4401 5656,4401 5656,4452 5544,4454",
df7f6067-722a-4291-bb48-9f7cd43bdad9,line_3cfb0075-9da1-4e4e-9334-7c143a3212ea,"4384,4420 4627,4418 4627,4469 4384,4469",G
df7f6067-722a-4291-bb48-9f7cd43bdad9,d0577745-7e3b-48fd-94b0-a9cd14614455,"4818,4419 5021,4419 5021,4470 4818,4470",2
df7f6067-722a-4291-bb48-9f7cd43bdad9,line_44793330-f1af-434c-a9a7-68b2892d6b7a,"5871,4417 5985,4422 6009,4415 6031,4430 6044,4430 6097,4383 6108,4383 6132,4406 6161,4392 6225,4392 6239,4402 6261,4383 6293,4378 6676,4378 6704,4402 6729,4379 6763,4378 6777,4387 6785,4379 6823,4374 7041,4375 7050,4366 7350,4366 7370,4383 7388,4374 7479,4375 7500,4358 7608,4359 7620,4367 7641,4359 7679,4362 7687,4370 7712,4362 7760,4362 7768,4370 7860,4370 7880,4387 7899,4387 7911,4375 7940,4383 7977,4376 7977,4428 7969,4419 7928,4431 7768,4431 7760,4423 7708,4423 7700,4431 7652,4431 7621,4454 7576,4454 7545,4423 7332,4427 7320,4435 7312,4427 7236,4427 7224,4439 7064,4443 7048,4455 6996,4459 6917,4459 6885,4438 6677,4439 6653,4447 6425,4443 6405,4447 6385,4466 6317,4458 6305,4466 6261,4466 6231,4478 6225,4472 6185,4472 6157,4446 6085,4446 6065,4447 6021,4489 6010,4481 5990,4497 5871,4486",",, e e e  e 1   f  en    en e  e inen  k . J n . . A k Reg. C. T4."
df7f6067-722a-4291-bb48-9f7cd43bdad9,f091fc45-6f10-4dc3-b0c5-46a50707801f,"4840,4472 5009,4472 5009,4523 4840,4523",1
df7f6067-722a-4291-bb48-9f7cd43bdad9,cef3a124-d7e5-4c0e-b3f1-81e68f351d58,"5155,4475 5806,4469 5806,4520 5155,4521",
df7f6067-722a-4291-bb48-9f7cd43bdad9,line_4644d377-b58c-444b-ae24-567ad9a96e91,"4406,4469 4507,4473 4527,4485 4615,4485 4615,4536 4406,4536",1
df7f6067-722a-4291-bb48-9f7cd43bdad9,line_2ec44684-f415-4fea-bef9-6f2c9ffd93e4,"5866,4487 5990,4495 6010,4482 6024,4487 6064,4448 6076,4447 6156,4447 6184,4472 6224,4472 6231,4479 6239,4471 6252,4475 6264,4464 6308,4464 6324,4455 6340,4455 6356,4467 6385,4467 6404,4448 6501,4447 6515,4440 6888,4439 6920,4460 6988,4460 7017,4445 7016,4498 6672,4510 6632,4545 6320,4545 6301,4557 6284,4543 6176,4543 6162,4553 6020,4553 5984,4521 5866,4525",e   e en en e e
df7f6067-722a-4291-bb48-9f7cd43bdad9,line_6482bf88-9e3e-4cf8-bac0-7a34f97cb86e,"6994,4456 7048,4456 7066,4443 7224,4440 7236,4428 7255,4425 7315,4425 7328,4435 7343,4420 7391,4417 7547,4423 7579,4452 7627,4452 7642,4440 7651,4447 7686,4448 7701,4436 7715,4438 7739,4459 7774,4432 7965,4424 7991,4441 7991,4494 7969,4508 7918,4501 7898,4489 7831,4486 7715,4486 7681,4509 7651,4509 7619,4487 7610,4494 7487,4489 7459,4498 7436,4486 7355,4486 7271,4490 7224,4502 7096,4502 7053,4545 6994,4545",Da alm C. 1. 24. ( e k  met Wix Daalm
df7f6067-722a-4291-bb48-9f7cd43bdad9,line_84421f11-fe65-481f-bd59-536be3c46fcf,"4896,4537 4981,4537 4981,4588 4896,4588",
df7f6067-722a-4291-bb48-9f7cd43bdad9,line_09282e01-fe52-417e-94c5-056638d2887b,"5175,4532 5832,4532 5832,4583 5175,4581",G
df7f6067-722a-4291-bb48-9f7cd43bdad9,a310cd0e-80b1-4114-a116-2a60beef6b27,"5900,4524 5986,4521 6021,4553 6161,4553 6173,4542 6284,4542 6293,4548 6302,4541 6316,4545 6328,4535 6564,4535 6564,4586 6412,4579 6371,4618 6288,4579 6276,4587 6260,4582 6244,4593 6232,4582 6185,4582 6165,4599 6141,4588 6037,4586 6022,4597 6002,4591 5978,4611 5900,4611",
df7f6067-722a-4291-bb48-9f7cd43bdad9,line_1801e6a3-c9c5-40da-9a88-a33139d5db47,"7000,4500 7226,4500 7306,4484 7382,4483 7434,4483 7450,4496 7478,4496 7490,4487 7606,4496 7623,4480 7635,4480 7650,4495 7682,4495 7698,4484 7734,4479 7742,4487 7902,4491 7922,4503 7978,4503 7987,4510 7987,4563 7934,4587 7902,4582 7871,4556 7687,4556 7680,4563 7655,4556 7462,4556 7417,4586 7386,4567 7346,4567 7335,4556 7238,4556 7230,4564 7098,4560 7090,4568 7070,4568 7054,4583 7034,4571 7000,4571",e p a. 2 k. R k kind: Joan gjun e entekemn Gen S A C Geld
df7f6067-722a-4291-bb48-9f7cd43bdad9,line_6f5a826c-71c6-453c-988f-19af25fd6a0d,"4396,4605 4617,4604 4617,4655 4396,4653",2
df7f6067-722a-4291-bb48-9f7cd43bdad9,fa1ebdfd-4e5c-43cb-97c6-8a4a9edc6db1,"5145,4600 5847,4600 5847,4651 5145,4649",
df7f6067-722a-4291-bb48-9f7cd43bdad9,line_0aa8e158-9e8f-4459-a7ff-6dc209e6a20e,"4872,4604 5059,4604 5059,4655 4872,4656",1
df7f6067-722a-4291-bb48-9f7cd43bdad9,line_9aa08082-9e50-46da-9b65-5b51e0d0a8bd,"5904,4614 5984,4609 6013,4620 6058,4592 6131,4596 6141,4605 6162,4601 6182,4581 6231,4581 6249,4590 6260,4584 6269,4593 6282,4582 6289,4588 6299,4581 6314,4595 6338,4595 6356,4613 6370,4616 6410,4581 6441,4589 6449,4581 6545,4581 6557,4572 6620,4577 6632,4565 6669,4563 6727,4573 6740,4565 6809,4571 6815,4577 6832,4564 6849,4573 6973,4568 7033,4572 7054,4584 7069,4569 7093,4569 7101,4561 7189,4556 7201,4565 7233,4565 7261,4550 7337,4550 7373,4580 7415,4588 7464,4552 7804,4552 7872,4556 7904,4584 7936,4585 7964,4570 7973,4576 7973,4627 7968,4621 7856,4625 7848,4633 7712,4637 7686,4652 7548,4648 7532,4632 7410,4633 7397,4626 7373,4636 7345,4627 7317,4645 7302,4632 6765,4629 6728,4661 6709,4660 6685,4636 6541,4633 6509,4665 6485,4654 6340,4652 6306,4646 6295,4637 5904,4645",kein en  e   n n   . . . aa. Bn d. 1. 2 op 16 Juni
df7f6067-722a-4291-bb48-9f7cd43bdad9,line_3ebb0b9d-5fdd-43df-a3fc-43ed73da2aba,"5105,4647 5837,4651 5837,4702 5105,4704",
df7f6067-722a-4291-bb48-9f7cd43bdad9,line_05a998ca-effc-4f37-9029-76227a471d0e,"4397,4668 4612,4668 4612,4719 4397,4719",G
df7f6067-722a-4291-bb48-9f7cd43bdad9,line_979c11b2-9bb3-491e-822e-ec89dc030773,"5890,4644 5968,4636 6076,4641 6083,4648 6104,4639 6264,4644 6276,4636 6346,4636 6357,4643 6396,4632 6625,4628 6632,4635 6684,4635 6708,4659 6731,4660 6759,4632 6791,4628 7305,4627 7326,4640 7355,4616 7375,4616 7398,4639 7427,4627 7620,4622 7620,4673 7215,4681 7195,4700 7155,4700 7147,4708 6919,4708 6907,4716 6891,4706 6871,4706 6851,4716 6827,4699 6364,4696 6348,4704 6296,4703 6276,4716 6196,4715 6176,4727 6156,4715 6092,4715 6074,4700 5996,4704 5984,4715 5890,4711","h. egsat  t. . O  nk,   n n , en          ."
df7f6067-722a-4291-bb48-9f7cd43bdad9,line_3895520a-78aa-4973-adb5-a365a50ed82f,"4889,4667 5049,4667 5049,4718 4889,4718",2
df7f6067-722a-4291-bb48-9f7cd43bdad9,a1da3bcd-b6fb-41c9-b623-4675845ae974,"5673,4713 5850,4718 5850,4769 5673,4769",1
df7f6067-722a-4291-bb48-9f7cd43bdad9,line_12e5ee19-10b7-483d-8bac-d7d80b9b0307,"5893,4711 5979,4715 5991,4704 6031,4703 6055,4707 6068,4720 6155,4715 6178,4727 6197,4715 6279,4716 6295,4703 6346,4704 6362,4696 6830,4698 6852,4716 6870,4707 6906,4716 6922,4708 7149,4708 7157,4700 7197,4700 7209,4690 7558,4690 7558,4741 7353,4738 7054,4759 6758,4750 6682,4758 6635,4793 6621,4786 6609,4798 6597,4794 6590,4801 6546,4777 6414,4781 6394,4790 6362,4769 6339,4766 6063,4762 6023,4766 5985,4802 5893,4802",n  eee erte l n e ijne
df7f6067-722a-4291-bb48-9f7cd43bdad9,b9b3c24e-b34a-4522-882e-61f1cd8506ed,"4881,4786 5036,4786 5036,4837 4881,4837",2
df7f6067-722a-4291-bb48-9f7cd43bdad9,line_8c5790ef-92ad-4914-adb7-5d1f1f1e4fc4,"5080,4785 5353,4785 5353,4836 5080,4836",G
df7f6067-722a-4291-bb48-9f7cd43bdad9,b160a382-6d99-43ca-9812-86a3c7acbdb3,"5679,4785 5872,4785 5872,4836 5679,4834",2
df7f6067-722a-4291-bb48-9f7cd43bdad9,line_191b8086-19ec-4524-9254-82ae49cb852f,"5905,4805 5981,4805 6023,4766 6063,4762 6326,4764 6362,4769 6393,4792 6414,4780 6543,4777 6566,4791 6610,4797 6622,4785 6635,4792 6682,4758 6758,4750 7181,4754 7257,4742 7378,4738 7428,4741 7448,4758 7693,4757 7693,4809 7687,4812 7532,4812 7512,4832 7496,4831 7480,4815 7448,4814 7441,4807 7404,4832 7358,4804 7333,4804 7089,4812 7049,4848 6574,4846 6558,4831 6505,4831 6470,4832 6412,4855 6378,4827 6353,4836 6314,4835 6306,4827 6167,4827 6135,4847 6107,4827 6071,4824 6046,4831 6015,4828 5992,4850 5975,4840 5905,4840",R  .
df7f6067-722a-4291-bb48-9f7cd43bdad9,ab6ff04f-17ff-4462-a640-f873ebd4e021,"5911,4837 5977,4837 5993,4850 6017,4826 6111,4829 6129,4845 6145,4846 6169,4825 6305,4825 6317,4837 6354,4837 6376,4825 6408,4857 6465,4834 6509,4829 7006,4831 7006,4882 6709,4888 6663,4928 6573,4927 6561,4915 6405,4915 6389,4903 6137,4907 6037,4903 6025,4891 5911,4895",2   n  en de
df7f6067-722a-4291-bb48-9f7cd43bdad9,line_46a200ad-8e6b-4dd5-97ea-bf2f50eb0262,"5066,4849 5300,4849 5300,4900 5066,4900",2
df7f6067-722a-4291-bb48-9f7cd43bdad9,line_18c547bb-1d1a-41e2-aa42-5edac1e45050,"4404,4853 4624,4853 4624,4904 4404,4910",2
df7f6067-722a-4291-bb48-9f7cd43bdad9,e9ee3568-a986-4935-bfcc-e0f823345fca,"4878,4850 5046,4850 5046,4901 4878,4899",1
df7f6067-722a-4291-bb48-9f7cd43bdad9,line_59271ea4-43e0-4735-bb9d-762187e1871c,"5725,4848 5878,4848 5878,4899 5725,4899",1
df7f6067-722a-4291-bb48-9f7cd43bdad9,line_72949f8d-3a97-480a-9df0-4834245b8695,"7027,4848 7057,4844 7089,4813 7125,4809 7361,4805 7387,4828 7407,4833 7447,4800 7467,4800 7499,4832 7512,4832 7535,4810 7687,4810 7687,4861 7499,4861 7463,4894 7412,4874 7113,4875 7057,4922 7027,4921",
df7f6067-722a-4291-bb48-9f7cd43bdad9,line_32c0c14a-7517-40a2-9a31-7733cfd29f39,"4931,4918 5046,4918 5046,4969 4931,4969",1
df7f6067-722a-4291-bb48-9f7cd43bdad9,line_8fb83dc6-f1d3-4f29-8206-9f13f22635b5,"4671,4921 4816,4921 4816,4972 4671,4972",1
df7f6067-722a-4291-bb48-9f7cd43bdad9,line_18393f30-113c-4db8-a765-817d50681487,"7035,4924 7056,4928 7108,4878 7347,4878 7347,4929 7148,4931 7035,4951",
df7f6067-722a-4291-bb48-9f7cd43bdad9,line_85ab9423-e6b1-4059-8cfc-64e91c31db96,"4921,4967 5051,4969 5051,5020 4921,5021",
df7f6067-722a-4291-bb48-9f7cd43bdad9,bea3482b-bd8d-439e-86bd-1f8b069c28e0,"5748,4968 5929,4968 5929,5019 5748,5021",1
df7f6067-722a-4291-bb48-9f7cd43bdad9,line_6eb4d0d6-001f-4265-a818-9f76c2c1838b,"5922,4894 5980,4894 5988,4888 6024,4892 6036,4904 6391,4904 6399,4912 6558,4912 6574,4928 6662,4928 6702,4892 6998,4897 6998,4948 6889,4950 6869,4954 6837,4977 6630,4981 6591,4992 6151,4993 6092,4997 6061,5008 5922,5016",B: 28: do 1 8: No 37
df7f6067-722a-4291-bb48-9f7cd43bdad9,line_1691a48b-bd96-4ec6-88ec-bf65c5f48e99,"7041,4948 7075,4939 7359,4944 7359,4995 7079,4996 7059,5015 7041,5019",
df7f6067-722a-4291-bb48-9f7cd43bdad9,e59ed2a6-4e33-46a1-b324-6a477bd9b919,"4625,4985 4872,4985 4872,5036 4625,5036",2
df7f6067-722a-4291-bb48-9f7cd43bdad9,line_2f591049-63dc-4a25-9924-b5e5e398ee6a,"6737,4981 6835,4977 6850,4963 7001,4963 7001,5014 6737,5014",
df7f6067-722a-4291-bb48-9f7cd43bdad9,dfb8f404-436d-436d-969d-62fd7f0d9a5e,"5094,5033 5263,5033 5263,5084 5094,5084",1
df7f6067-722a-4291-bb48-9f7cd43bdad9,dff304e3-2fd0-442b-9f7f-160a1f3625a9,"4947,5035 5048,5035 5048,5086 4947,5086",
df7f6067-722a-4291-bb48-9f7cd43bdad9,line_467ab78a-1c15-48f3-95db-77eb842e0a13,"5703,5021 5877,5021 5909,5013 5980,5012 5988,5005 6000,5016 6152,5016 6160,5024 6232,5029 6252,5009 6392,5005 6426,5036 6443,5038 6479,5005 6694,5003 6715,5015 7011,5015 7011,5066 6779,5071 6771,5079 6755,5071 6728,5086 6717,5078 6699,5087 6567,5087 6536,5067 6471,5067 6450,5087 6423,5086 6406,5070 5703,5083",
df7f6067-722a-4291-bb48-9f7cd43bdad9,line_0f640717-197b-4efd-9aa7-f78fea36709b,"7232,5011 7359,5008 7359,5059 7232,5059",G
df7f6067-722a-4291-bb48-9f7cd43bdad9,line_4efb89aa-faf0-4f2c-bad0-421616b173de,"7040,5046 7059,5045 7082,5022 7245,5011 7245,5062 7137,5060 7074,5064 7062,5076 7040,5071",
df7f6067-722a-4291-bb48-9f7cd43bdad9,line_3c843fa7-ff95-45f4-b913-573dc9f8e0e7,"4419,5100 4594,5103 4594,5154 4419,5154",1
df7f6067-722a-4291-bb48-9f7cd43bdad9,line_1299941a-0945-4c3b-9427-90a92f10fc2d,"4952,5103 5038,5103 5038,5154 4952,5154",
df7f6067-722a-4291-bb48-9f7cd43bdad9,line_76072387-9f71-436b-bed9-78b4c27325e1,"5739,5099 5903,5099 5903,5150 5739,5150",1
df7f6067-722a-4291-bb48-9f7cd43bdad9,line_11bf7285-1e63-4670-9ca5-db3165d8cf90,"5968,5080 6102,5072 6406,5071 6422,5087 6449,5088 6470,5068 6522,5067 6566,5084 6710,5084 6720,5076 6742,5080 6757,5071 6766,5079 6774,5072 6882,5068 6923,5068 6942,5084 7011,5081 7011,5132 6658,5134 6594,5142 6578,5158 6326,5149 5968,5158",06F. KONa O n at alen en e
df7f6067-722a-4291-bb48-9f7cd43bdad9,line_7af46566-000b-4691-acab-5fa6b01d2867,"7033,5070 7064,5078 7079,5063 7377,5061 7377,5112 7233,5113 7194,5129 7106,5129 7060,5175 7033,5171",G
df7f6067-722a-4291-bb48-9f7cd43bdad9,line_4ef510ba-9379-45c4-85be-d8b766f6b85d,"7518,5076 7680,5076 7680,5127 7518,5134",1
df7f6067-722a-4291-bb48-9f7cd43bdad9,line_589a233f-d239-406b-b33f-69224d267720,"5705,5150 5879,5150 5879,5201 5705,5207",2
df7f6067-722a-4291-bb48-9f7cd43bdad9,line_6d3f9c2a-4365-48f3-80f5-653dbf74e1e5,"5936,5157 6245,5149 6580,5157 6612,5138 6700,5137 6708,5145 6768,5145 6796,5172 6855,5172 6882,5189 6894,5182 6907,5189 6979,5185 6999,5203 7012,5203 7012,5254 6983,5259 6969,5250 6030,5259 5991,5298 5936,5298",ee emm
df7f6067-722a-4291-bb48-9f7cd43bdad9,f171865b-36c1-4155-a3ad-01daa3db6626,"4401,5161 4580,5167 4580,5218 4401,5218",1
df7f6067-722a-4291-bb48-9f7cd43bdad9,line_4b551b5e-9e55-468d-bccb-f33f3944d1e6,"4956,5167 5074,5167 5074,5218 4956,5218",1
df7f6067-722a-4291-bb48-9f7cd43bdad9,line_84ef025f-59d3-47f5-aeae-2a7a7e4913c2,"4623,5172 4891,5170 4891,5221 4623,5221",2
df7f6067-722a-4291-bb48-9f7cd43bdad9,line_56611de7-c575-4c3f-8958-ee20ac23d1a8,"7530,5131 7669,5130 7669,5181 7530,5181",d
df7f6067-722a-4291-bb48-9f7cd43bdad9,c09ae789-79be-4db8-a87b-b8ec97fe211d,"6631,5137 6696,5136 6712,5152 6752,5152 6752,5204 6719,5223 6705,5210 6668,5210 6649,5195 6631,5195",
df7f6067-722a-4291-bb48-9f7cd43bdad9,e69f6987-39f1-46a9-9259-e8b91d7f4cef,"7052,5173 7063,5173 7094,5143 7171,5143 7171,5194 7094,5194 7062,5222 7052,5222",.
df7f6067-722a-4291-bb48-9f7cd43bdad9,line_6caf8f9a-9feb-411b-9442-3c0c86948dbc,"7330,5194 7465,5194 7465,5245 7330,5247",G
df7f6067-722a-4291-bb48-9f7cd43bdad9,line_7fdcf02a-9c0e-4237-b540-48cc9928ef12,"7535,5195 7691,5195 7691,5246 7655,5254 7535,5254",1
df7f6067-722a-4291-bb48-9f7cd43bdad9,line_999344e7-f46d-48cc-b048-8ce9c26f47da,"7028,5186 7062,5182 7078,5195 7275,5195 7275,5246 7114,5248 7066,5296 7048,5283 7028,5284",
df7f6067-722a-4291-bb48-9f7cd43bdad9,ce32c5d9-c603-4e21-a446-f9beb09dbbe1,"4628,5286 4745,5286 4744,5339 4628,5339",G
df7f6067-722a-4291-bb48-9f7cd43bdad9,line_018e0ce5-bec1-4f64-b590-fb82b8224de4,"7055,5295 7066,5298 7097,5268 7268,5268 7333,5261 7333,5312 7055,5317",
df7f6067-722a-4291-bb48-9f7cd43bdad9,fca2e7e6-eb12-4643-9e33-13557498676a,"5975,5271 6025,5256 6634,5252 6667,5253 6674,5260 6743,5257 6758,5271 6779,5252 6969,5251 6982,5260 6990,5252 7028,5251 7055,5258 7055,5310 6914,5318 6867,5361 6827,5356 6799,5329 6599,5329 6583,5342 6515,5342 6484,5357 6364,5357 6355,5365 6324,5364 6316,5356 6176,5361 6160,5349 6121,5349 6109,5337 6001,5337 5975,5329",ij       ge
df7f6067-722a-4291-bb48-9f7cd43bdad9,ad377cd7-8e9f-42f5-b845-f7c1098211d8,"7551,5257 7696,5257 7697,5310 7551,5307",1
df7f6067-722a-4291-bb48-9f7cd43bdad9,line_950edb7c-5ba7-4aeb-b5c9-658a4b639f17,"7595,5316 7693,5316 7698,5310 7698,5361 7595,5361",
df7f6067-722a-4291-bb48-9f7cd43bdad9,line_3624919f-674d-404d-8a3c-65dd3da0f163,"4401,5352 4587,5352 4587,5403 4401,5403",1
df7f6067-722a-4291-bb48-9f7cd43bdad9,e3a2d26f-4fe9-4def-9542-4a9708d96ced,"4612,5353 4712,5353 4712,5404 4612,5404",G
df7f6067-722a-4291-bb48-9f7cd43bdad9,line_08a9ad96-4f06-4747-82bd-6137c23c06b0,"7209,5328 7303,5325 7303,5376 7209,5376",
df7f6067-722a-4291-bb48-9f7cd43bdad9,line_07962992-9d39-44e5-882d-8ed4a6083043,"7021,5347 7063,5347 7082,5332 7194,5328 7194,5379 7110,5379 7063,5423 7021,5423",1
df7f6067-722a-4291-bb48-9f7cd43bdad9,e09834b7-b878-45c2-9b08-5854958cdacd,"5979,5329 5998,5329 6009,5340 6113,5340 6121,5348 6162,5349 6173,5357 6317,5356 6325,5364 6350,5365 6361,5357 6485,5357 6497,5345 6585,5341 6601,5328 6801,5328 6829,5356 6862,5361 6901,5330 7046,5330 7046,5381 6785,5387 6717,5391 6709,5399 6521,5399 6461,5407 6021,5410 5993,5435 5979,5434",atob aan ijoor
df7f6067-722a-4291-bb48-9f7cd43bdad9,line_5588b860-eba8-4b3d-83c7-e98de763ba48,"6699,5399 7036,5399 7036,5450 6699,5447",G
df7f6067-722a-4291-bb48-9f7cd43bdad9,line_3379e714-e811-4b53-9096-142fb02c81ab,"5050,5314 5237,5314 5266,5339 5471,5327 5726,5326 5745,5334 5785,5373 5826,5373 5835,5382 5881,5390 5894,5382 5892,5435 5754,5435 5735,5451 5494,5455 5295,5470 5116,5470 5064,5520 5050,5520",B  i  a
df7f6067-722a-4291-bb48-9f7cd43bdad9,d511eb2f-1083-48b9-a9db-b63b09b581ee,"4589,5421 4717,5421 4717,5472 4589,5472",2
df7f6067-722a-4291-bb48-9f7cd43bdad9,b792a241-ae7c-463e-a6af-23a343f2dd80,"4790,5423 4943,5421 4943,5472 4790,5472",1
df7f6067-722a-4291-bb48-9f7cd43bdad9,line_9b2a6ebe-8ae6-4869-af68-ff37093c0497,"5501,5455 5691,5454 5703,5464 5724,5464 5724,5515 5501,5517",EnE
df7f6067-722a-4291-bb48-9f7cd43bdad9,line_7546afe8-bc03-4529-85ff-b91acc5851c8,"5475,5462 5539,5462 5538,5515 5475,5515",
df7f6067-722a-4291-bb48-9f7cd43bdad9,line_789a9424-700f-4532-bc62-9a860a13247a,"6791,5448 7012,5448 7024,5436 7055,5436 7100,5396 7192,5396 7200,5404 7585,5408 7597,5420 7667,5431 7691,5455 7720,5439 7720,5490 7707,5480 7595,5494 7476,5494 7468,5502 7435,5497 7410,5510 7368,5514 7304,5513 7296,5505 7236,5501 7128,5501 7073,5553 6985,5541 6791,5541",klian At Anola Can Hnbban Jenda
df7f6067-722a-4291-bb48-9f7cd43bdad9,ce082eee-8cbc-42d9-88ba-aaefeb7835a5,"4805,5487 4964,5487 4964,5538 4805,5541",1
df7f6067-722a-4291-bb48-9f7cd43bdad9,e0a6aefa-e7bb-4205-abd9-ba9049e55cb7,"5063,5523 5125,5470 5493,5465 5493,5516 5304,5518 5233,5526 5194,5561 5063,5572",Verlaten. V
region_5e2cb776-2214-470d-a381-4d5c7d41d2a6,line_6a536637-82c1-4e19-9a9d-fd619abdb496,"4518,5615 4911,5622 4911,5674 4902,5683 4518,5695",Model ng. 56. Pimenses.
